Chr;start;end;depth
Chr1;4024;4025;321
Chr1;4025;4027;342
Chr1;4027;4028;338
Chr1;4028;4029;327
Chr1;4029;4030;340
Chr1;4030;4031;323
Chr1;4031;4032;341
Chr1;4032;4033;300
Chr1;4033;4034;341
Chr1;4034;4035;343
Chr1;4035;4036;344
Chr1;4036;4037;337
Chr1;4037;4038;323
Chr1;4038;4039;342
Chr1;4039;4040;331
Chr1;4040;4041;335
Chr1;4041;4042;319
Chr1;4042;4043;341
Chr1;4043;4044;334
Chr1;4044;4045;337
Chr1;4045;4046;325
Chr1;4046;4047;343
Chr1;4047;4049;338
Chr1;4049;4050;336
Chr1;4050;4051;332
Chr1;4051;4052;338
Chr1;4052;4053;319
Chr1;4053;4054;341
Chr1;4054;4055;333
Chr1;4055;4056;315
Chr1;4056;4057;344
Chr1;4057;4058;341
Chr1;4058;4059;328
Chr1;4059;4060;344
Chr1;4060;4061;339
Chr1;4061;4062;341
Chr1;4062;4063;336
Chr1;4063;4064;339
Chr1;4064;4065;341
Chr1;4065;4066;307
Chr1;4066;4067;342
Chr1;4067;4068;341
Chr1;4068;4069;336
Chr1;4069;4070;335
Chr1;4070;4071;334
Chr1;4071;4072;316
Chr1;4072;4073;342
Chr1;4073;4074;317
Chr1;4074;4075;341
Chr1;4075;4076;332
Chr1;4076;4077;339
Chr1;4077;4078;320
Chr1;4078;4079;342
Chr1;4079;4080;341
Chr1;4080;4081;316
Chr1;4081;4082;343
Chr1;4082;4083;339
Chr1;4083;4084;337
Chr1;4084;4085;324
Chr1;4085;4086;331
Chr1;4086;4087;344
Chr1;4087;4088;335
Chr1;4088;4089;333
Chr1;4089;4090;338
Chr1;4090;4091;341
Chr1;4091;4092;319
Chr1;4092;4093;339
Chr1;4093;4094;328
Chr1;4094;4095;276
Chr1;4095;4096;327
Chr1;4096;4097;342
Chr1;4097;4098;344
Chr1;4098;4100;345
Chr1;4100;4101;344
Chr1;4101;4102;343
Chr1;4102;4103;341
Chr1;4103;4104;338
Chr1;4104;4105;336
Chr1;4105;4106;322
Chr1;4106;4107;344
Chr1;4107;4108;338
Chr1;4108;4109;329
Chr1;4109;4110;338
Chr1;4110;4111;334
Chr1;4111;4112;328
Chr1;4112;4113;340
Chr1;4113;4114;314
Chr1;4114;4115;344
Chr1;4115;4116;343
Chr1;4116;4117;338
Chr1;4117;4118;315
Chr1;4118;4120;342
Chr1;4120;4121;329
Chr1;4121;4122;342
Chr1;4122;4123;311
Chr1;4123;4124;343
Chr1;4124;4125;342
Chr1;4125;4126;343
Chr1;4126;4127;335
Chr1;4127;4128;338
Chr1;4128;4129;344
Chr1;4129;4130;317
Chr1;4130;4131;343
Chr1;4131;4132;323
Chr1;4132;4133;345
Chr1;4133;4134;339
Chr1;4134;4135;338
Chr1;4135;4136;331
Chr1;4136;4137;342
Chr1;4137;4138;339
Chr1;4138;4140;337
Chr1;4140;4141;338
Chr1;4141;4142;321
Chr1;4142;4143;343
Chr1;4143;4144;321
Chr1;4144;4145;341
Chr1;4145;4147;336
Chr1;4147;4148;311
Chr1;4148;4149;342
Chr1;4149;4150;346
Chr1;4150;4151;339
Chr1;4151;4152;314
Chr1;4152;4153;343
Chr1;4153;4154;341
Chr1;4154;4155;340
Chr1;4155;4156;326
Chr1;4156;4157;341
Chr1;4157;4158;337
Chr1;4158;4159;319
Chr1;4159;4160;342
Chr1;4160;4161;339
Chr1;4161;4162;325
Chr1;4162;4163;341
Chr1;4163;4164;334
Chr1;4164;4165;335
Chr1;4165;4166;325
Chr1;4166;4167;338
Chr1;4167;4168;334
Chr1;4168;4169;327
Chr1;4169;4170;337
Chr1;4170;4171;313
Chr1;4171;4172;339
Chr1;4172;4173;331
Chr1;4173;4174;329
Chr1;4174;4175;340
Chr1;4175;4176;334
Chr1;4176;4177;335
Chr1;4177;4178;327
Chr1;4178;4179;332
Chr1;4179;4180;337
Chr1;4180;4181;332
Chr1;4181;4182;325
Chr1;4182;4183;342
Chr1;4183;4184;341
Chr1;4184;4185;337
Chr1;4185;4186;316
Chr1;4186;4188;339
Chr1;4188;4190;337
Chr1;4190;4191;338
Chr1;4191;4192;333
Chr1;4192;4193;327
Chr1;4193;4194;341
Chr1;4194;4195;322
Chr1;4195;4196;337
Chr1;4196;4197;332
Chr1;4197;4198;317
Chr1;4198;4199;341
Chr1;4199;4200;329
Chr1;4200;4201;312
Chr1;4201;4202;341
Chr1;4202;4203;333
Chr1;4203;4204;337
Chr1;4204;4205;330
Chr1;4205;4206;311
Chr1;4206;4207;336
Chr1;4207;4208;338
Chr1;4208;4209;330
Chr1;4209;4210;334
Chr1;4210;4211;323
Chr1;4211;4212;341
Chr1;4212;4213;314
Chr1;4213;4214;340
Chr1;4214;4215;335
Chr1;4215;4216;339
Chr1;4216;4217;302
Chr1;4217;4219;340
Chr1;4219;4221;330
Chr1;4221;4222;327
Chr1;4222;4223;337
Chr1;4223;4224;311
Chr1;4224;4225;340
Chr1;4225;4226;342
Chr1;4226;4227;339
Chr1;4227;4228;335
Chr1;4228;4229;287
Chr1;4229;4230;332
Chr1;4230;4232;341
Chr1;4232;4233;340
Chr1;4233;4234;339
Chr1;4234;4235;338
Chr1;4235;4236;334
Chr1;4236;4237;339
Chr1;4237;4238;312
Chr1;4238;4239;342
Chr1;4239;4240;313
Chr1;4240;4241;342
Chr1;4241;4242;333
Chr1;4242;4243;334
Chr1;4243;4244;322
Chr1;4244;4245;340
Chr1;4245;4247;335
Chr1;4247;4248;328
Chr1;4248;4249;316
Chr1;4249;4250;340
Chr1;4250;4251;336
Chr1;4251;4252;311
Chr1;4252;4253;338
Chr1;4253;4254;340
Chr1;4254;4255;337
Chr1;4255;4256;309
Chr1;4256;4257;340
Chr1;4257;4258;332
Chr1;4258;4259;323
Chr1;4259;4260;339
Chr1;4260;4261;318
Chr1;4261;4262;340
Chr1;4262;4263;341
Chr1;4263;4264;339
Chr1;4264;4265;331
Chr1;4265;4266;310
Chr1;4266;4267;339
Chr1;4267;4268;338
Chr1;4268;4269;320
Chr1;4269;4270;340
Chr1;4270;4271;334
Chr1;4271;4272;306
Chr1;4272;4273;339
Chr1;4273;4274;341
Chr1;4274;4275;339
Chr1;4275;4276;325
Chr1;4276;4277;341
Chr1;4277;4278;331
Chr1;4278;4279;314
Chr1;4279;4280;340
Chr1;4280;4281;334
Chr1;4281;4282;316
Chr1;4282;4283;339
Chr1;4283;4284;330
Chr1;4284;4285;321
Chr1;4285;4286;336
Chr1;4286;4287;325
Chr1;4287;4288;326
Chr1;4288;4289;294
Chr1;4289;4290;330
Chr1;4290;4292;340
Chr1;4292;4293;341
Chr1;4293;4294;340
Chr1;4294;4295;339
Chr1;4295;4296;335
Chr1;4296;4297;339
Chr1;4297;4298;293
Chr1;4298;4299;334
Chr1;4299;4301;341
Chr1;4301;4302;333
Chr1;4302;4303;331
Chr1;4303;4304;333
Chr1;4304;4305;329
Chr1;4305;4306;338
Chr1;4306;4307;305
Chr1;4307;4308;336
Chr1;4308;4311;337
Chr1;4311;4312;311
Chr1;4312;4313;338
Chr1;4313;4314;341
Chr1;4314;4315;339
Chr1;4315;4316;330
Chr1;4316;4317;313
Chr1;4317;4318;340
Chr1;4318;4319;336
Chr1;4319;4320;319
Chr1;4320;4321;336
Chr1;4321;4322;304
Chr1;4322;4324;339
Chr1;4324;4325;338
Chr1;4325;4326;285
Chr1;4326;4327;334
Chr1;4327;4328;340
Chr1;4328;4329;341
Chr1;4329;4331;334
Chr1;4331;4332;328
Chr1;4332;4333;331
Chr1;4333;4334;330
Chr1;4334;4335;338
Chr1;4335;4337;328
Chr1;4337;4338;335
Chr1;4338;4339;330
Chr1;4339;4340;312
Chr1;4340;4341;341
Chr1;4341;4342;338
Chr1;4342;4343;331
Chr1;4343;4344;310
Chr1;4344;4345;340
Chr1;4345;4346;337
Chr1;4346;4347;277
Chr1;4347;4348;325
Chr1;4348;4349;339
Chr1;4349;4350;340
Chr1;4350;4351;341
Chr1;4351;4352;340
Chr1;4352;4354;339
Chr1;4354;4355;328
Chr1;4355;4356;312
Chr1;4356;4357;341
Chr1;4357;4358;339
Chr1;4358;4359;338
Chr1;4359;4360;336
Chr1;4360;4361;316
Chr1;4361;4362;336
Chr1;4362;4363;333
Chr1;4363;4364;334
Chr1;4364;4365;300
Chr1;4365;4366;333
Chr1;4366;4367;339
Chr1;4367;4369;341
Chr1;4369;4370;335
Chr1;4370;4371;325
Chr1;4371;4372;337
Chr1;4372;4373;311
Chr1;4373;4374;336
Chr1;4374;4375;334
Chr1;4375;4376;333
Chr1;4376;4377;327
Chr1;4377;4378;324
Chr1;4378;4379;333
Chr1;4379;4380;311
Chr1;4380;4381;339
Chr1;4381;4382;340
Chr1;4382;4383;335
Chr1;4383;4384;326
Chr1;4384;4385;332
Chr1;4385;4386;333
Chr1;4386;4387;332
Chr1;4387;4388;338
Chr1;4388;4389;335
Chr1;4389;4390;325
Chr1;4390;4391;335
Chr1;4391;4392;330
Chr1;4392;4393;337
Chr1;4393;4394;330
Chr1;4394;4396;334
Chr1;4396;4397;319
Chr1;4397;4398;341
Chr1;4398;4399;330
Chr1;4399;4400;334
Chr1;4400;4401;294
Chr1;4401;4402;341
Chr1;4402;4403;343
Chr1;4403;4404;335
Chr1;4404;4405;304
Chr1;4405;4406;339
Chr1;4406;4407;342
Chr1;4407;4408;339
Chr1;4408;4409;298
Chr1;4409;4410;341
Chr1;4410;4411;339
Chr1;4411;4412;338
Chr1;4412;4413;337
Chr1;4413;4414;320
Chr1;4414;4415;340
Chr1;4415;4416;333
Chr1;4416;4417;336
Chr1;4417;4418;334
Chr1;4418;4419;322
Chr1;4419;4420;341
Chr1;4420;4421;333
Chr1;4421;4422;334
Chr1;4422;4423;321
Chr1;4423;4424;341
Chr1;4424;4425;331
Chr1;4425;4427;337
Chr1;4427;4428;297
Chr1;4428;4429;340
Chr1;4429;4430;338
Chr1;4430;4431;335
Chr1;4431;4432;337
Chr1;4432;4433;324
Chr1;4433;4434;341
Chr1;4434;4435;340
Chr1;4435;4436;325
Chr1;4436;4437;304
Chr1;4437;4438;340
Chr1;4438;4439;341
Chr1;4439;4440;339
Chr1;4440;4442;328
Chr1;4442;4443;335
Chr1;4443;4444;242
Chr1;4444;4445;303
Chr1;4445;4446;333
Chr1;4446;4449;343
Chr1;4449;4450;345
Chr1;4450;4452;343
Chr1;4452;4453;339
Chr1;4453;4454;326
Chr1;4454;4455;341
Chr1;4455;4456;336
Chr1;4456;4457;333
Chr1;4457;4458;342
Chr1;4458;4459;339
Chr1;4459;4460;331
Chr1;4460;4461;343
Chr1;4461;4462;336
Chr1;4462;4463;330
Chr1;4463;4464;340
Chr1;4464;4465;339
Chr1;4465;4466;332
Chr1;4466;4467;328
Chr1;4467;4468;314
Chr1;4468;4469;343
Chr1;4469;4470;337
Chr1;4470;4471;335
Chr1;4471;4472;342
Chr1;4472;4473;338
Chr1;4473;4474;343
Chr1;4474;4475;344
Chr1;4475;4476;339
Chr1;4476;4477;336
Chr1;4477;4478;327
Chr1;4478;4479;341
Chr1;4479;4480;336
Chr1;4480;4481;337
Chr1;4481;4482;334
Chr1;4482;4483;309
Chr1;4483;4484;340
Chr1;4484;4485;341
Chr1;4485;4486;338
Chr1;4486;4487;339
Chr1;4487;4488;334
Chr1;4488;4489;339
Chr1;4489;4490;343
Chr1;4490;4491;334
Chr1;4491;4492;332
Chr1;4492;4493;336
Chr1;4493;4495;335
Chr1;4495;4496;334
Chr1;4496;4497;333
Chr1;4497;4498;335
Chr1;4498;4499;334
Chr1;4499;4500;338
Chr1;4500;4501;342
Chr1;4501;4502;289
Chr1;4502;4503;333
Chr1;4503;4504;343
Chr1;4504;4505;346
Chr1;4505;4506;343
Chr1;4506;4507;344
Chr1;4507;4508;343
Chr1;4508;4509;337
Chr1;4509;4510;296
Chr1;4510;4511;338
Chr1;4511;4512;345
Chr1;4512;4513;343
Chr1;4513;4514;344
Chr1;4514;4515;338
Chr1;4515;4516;317
Chr1;4516;4517;344
Chr1;4517;4518;343
Chr1;4518;4519;337
Chr1;4519;4521;336
Chr1;4521;4522;335
Chr1;4522;4523;341
Chr1;4523;4524;317
Chr1;4524;4526;343
Chr1;4526;4527;337
Chr1;4527;4528;326
Chr1;4528;4529;346
Chr1;4529;4530;344
Chr1;4530;4531;339
Chr1;4531;4532;342
Chr1;4532;4533;325
Chr1;4533;4534;346
Chr1;4534;4535;338
Chr1;4535;4536;344
Chr1;4536;4537;322
Chr1;4537;4538;347
Chr1;4538;4539;340
Chr1;4539;4540;336
Chr1;4540;4541;333
Chr1;4541;4542;341
Chr1;4542;4543;332
Chr1;4543;4544;345
Chr1;4544;4545;340
Chr1;4545;4546;339
Chr1;4546;4547;309
Chr1;4547;4548;343
Chr1;4548;4550;345
Chr1;4550;4551;339
Chr1;4551;4552;335
Chr1;4552;4553;343
Chr1;4553;4554;275
Chr1;4554;4555;334
Chr1;4555;4556;346
Chr1;4556;4558;347
Chr1;4558;4559;342
Chr1;4559;4560;339
Chr1;4560;4561;330
Chr1;4561;4562;334
Chr1;4562;4563;340
Chr1;4563;4564;325
Chr1;4564;4565;344
Chr1;4565;4566;340
Chr1;4566;4567;336
Chr1;4567;4568;338
Chr1;4568;4569;347
Chr1;4569;4570;344
Chr1;4570;4571;335
Chr1;4571;4572;340
Chr1;4572;4574;339
Chr1;4574;4575;319
Chr1;4575;4576;342
Chr1;4576;4577;327
Chr1;4577;4578;345
Chr1;4578;4580;342
Chr1;4580;4581;313
Chr1;4581;4582;345
Chr1;4582;4583;346
Chr1;4583;4584;341
Chr1;4584;4585;307
Chr1;4585;4586;343
Chr1;4586;4587;345
Chr1;4587;4588;342
Chr1;4588;4589;345
Chr1;4589;4590;326
Chr1;4590;4591;344
Chr1;4591;4592;339
Chr1;4592;4593;329
Chr1;4593;4594;344
Chr1;4594;4595;318
Chr1;4595;4596;347
Chr1;4596;4597;344
Chr1;4597;4598;342
Chr1;4598;4599;329
Chr1;4599;4600;344
Chr1;4600;4601;341
Chr1;4601;4602;335
Chr1;4602;4603;339
Chr1;4603;4604;335
Chr1;4604;4605;322
Chr1;4605;4606;345
Chr1;4606;4607;344
Chr1;4607;4608;337
Chr1;4608;4609;336
Chr1;4609;4610;335
Chr1;4610;4611;341
Chr1;4611;4612;343
Chr1;4612;4613;342
Chr1;4613;4614;323
Chr1;4614;4615;347
Chr1;4615;4616;342
Chr1;4616;4617;332
Chr1;4617;4618;342
Chr1;4618;4619;341
Chr1;4619;4620;340
Chr1;4620;4621;325
Chr1;4621;4622;347
Chr1;4622;4623;339
Chr1;4623;4624;346
Chr1;4624;4625;326
Chr1;4625;4626;346
Chr1;4626;4627;341
Chr1;4627;4628;339
Chr1;4628;4629;333
Chr1;4629;4630;345
Chr1;4630;4631;342
Chr1;4631;4632;340
Chr1;4632;4633;338
Chr1;4633;4634;344
Chr1;4634;4635;339
Chr1;4635;4636;333
Chr1;4636;4637;341
Chr1;4637;4638;343
Chr1;4638;4639;336
Chr1;4639;4640;339
Chr1;4640;4641;311
Chr1;4641;4642;346
Chr1;4642;4643;343
Chr1;4643;4644;340
Chr1;4644;4645;347
Chr1;4645;4646;341
Chr1;4646;4647;338
Chr1;4647;4648;332
Chr1;4648;4649;341
Chr1;4649;4650;339
Chr1;4650;4651;321
Chr1;4651;4652;346
Chr1;4652;4653;344
Chr1;4653;4654;326
Chr1;4654;4655;347
Chr1;4655;4656;325
Chr1;4656;4657;348
Chr1;4657;4658;344
Chr1;4658;4659;345
Chr1;4659;4660;318
Chr1;4660;4662;346
Chr1;4662;4663;334
Chr1;4663;4664;340
Chr1;4664;4665;324
Chr1;4665;4666;346
Chr1;4666;4667;342
Chr1;4667;4669;336
Chr1;4669;4670;331
Chr1;4670;4671;347
Chr1;4671;4672;330
Chr1;4672;4673;347
Chr1;4673;4674;348
Chr1;4674;4675;345
Chr1;4675;4676;316
Chr1;4676;4677;345
Chr1;4677;4678;347
Chr1;4678;4679;345
Chr1;4679;4680;331
Chr1;4680;4681;334
Chr1;4681;4682;347
Chr1;4682;4683;325
Chr1;4683;4684;347
Chr1;4684;4685;346
Chr1;4685;4686;333
Chr1;4686;4687;339
Chr1;4687;4688;346
Chr1;4688;4689;328
Chr1;4689;4690;344
Chr1;4690;4691;340
Chr1;4691;4692;336
Chr1;4692;4693;308
Chr1;4693;4694;345
Chr1;4694;4696;347
Chr1;4696;4697;341
Chr1;4697;4698;344
Chr1;4698;4699;336
Chr1;4699;4700;341
Chr1;4700;4701;339
Chr1;4701;4702;322
Chr1;4702;4703;348
Chr1;4703;4704;340
Chr1;4704;4705;339
Chr1;4705;4706;344
Chr1;4706;4707;345
Chr1;4707;4708;331
Chr1;4708;4709;325
Chr1;4709;4710;348
Chr1;4710;4711;342
Chr1;4711;4712;320
Chr1;4712;4713;349
Chr1;4713;4714;347
Chr1;4714;4715;325
Chr1;4715;4717;345
Chr1;4717;4718;344
Chr1;4718;4719;337
Chr1;4719;4720;344
Chr1;4720;4721;342
Chr1;4721;4722;325
Chr1;4722;4723;343
Chr1;4723;4724;339
Chr1;4724;4725;332
Chr1;4725;4726;344
Chr1;4726;4727;343
Chr1;4727;4728;336
Chr1;4728;4729;323
Chr1;4729;4731;349
Chr1;4731;4732;342
Chr1;4732;4733;313
Chr1;4733;4734;342
Chr1;4734;4735;348
Chr1;4735;4736;346
Chr1;4736;4737;339
Chr1;4737;4738;338
Chr1;4738;4739;326
Chr1;4739;4740;345
Chr1;4740;4741;334
Chr1;4741;4742;324
Chr1;4742;4743;345
Chr1;4743;4744;336
Chr1;4744;4745;334
Chr1;4745;4746;326
Chr1;4746;4747;345
Chr1;4747;4748;324
Chr1;4748;4749;345
Chr1;4749;4750;339
Chr1;4750;4751;321
Chr1;4751;4752;345
Chr1;4752;4753;339
Chr1;4753;4754;313
Chr1;4754;4755;344
Chr1;4755;4756;345
Chr1;4756;4757;337
Chr1;4757;4758;314
Chr1;4758;4759;344
Chr1;4759;4760;346
Chr1;4760;4761;344
Chr1;4761;4762;324
Chr1;4762;4763;342
Chr1;4763;4764;340
Chr1;4764;4765;341
Chr1;4765;4766;339
Chr1;4766;4767;335
Chr1;4767;4768;338
Chr1;4768;4769;340
Chr1;4769;4770;338
Chr1;4770;4771;340
Chr1;4771;4772;321
Chr1;4772;4773;344
Chr1;4773;4774;343
Chr1;4774;4776;337
Chr1;4776;4777;336
Chr1;4777;4778;310
Chr1;4778;4779;341
Chr1;4779;4780;333
Chr1;4780;4781;338
Chr1;4781;4782;337
Chr1;4782;4783;327
Chr1;4783;4784;342
Chr1;4784;4785;335
Chr1;4785;4786;339
Chr1;4786;4787;332
Chr1;4787;4788;333
Chr1;4788;4789;336
Chr1;4789;4790;316
Chr1;4790;4791;343
Chr1;4791;4792;316
Chr1;4792;4793;345
Chr1;4793;4794;324
Chr1;4794;4795;343
Chr1;4795;4796;339
Chr1;4796;4797;330
Chr1;4797;4798;341
Chr1;4798;4799;326
Chr1;4799;4800;343
Chr1;4800;4801;327
Chr1;4801;4802;345
Chr1;4802;4803;337
Chr1;4803;4804;336
Chr1;4804;4805;333
Chr1;4805;4806;337
Chr1;4806;4807;330
Chr1;4807;4808;334
Chr1;4808;4809;335
Chr1;4809;4810;330
Chr1;4810;4811;336
Chr1;4811;4812;334
Chr1;4812;4813;325
Chr1;4813;4814;339
Chr1;4814;4815;335
Chr1;4815;4816;332
Chr1;4816;4817;341
Chr1;4817;4818;312
Chr1;4818;4819;344
Chr1;4819;4820;330
Chr1;4820;4821;343
Chr1;4821;4822;334
Chr1;4822;4823;313
Chr1;4823;4824;339
Chr1;4824;4825;344
Chr1;4825;4826;328
Chr1;4826;4827;343
Chr1;4827;4828;336
Chr1;4828;4829;338
Chr1;4829;4830;342
Chr1;4830;4831;315
Chr1;4831;4832;341
Chr1;4832;4833;337
Chr1;4833;4834;332
Chr1;4834;4835;339
Chr1;4835;4836;341
Chr1;4836;4837;321
Chr1;4837;4838;343
Chr1;4838;4839;340
Chr1;4839;4840;336
Chr1;4840;4841;337
Chr1;4841;4842;339
Chr1;4842;4843;341
Chr1;4843;4844;322
Chr1;4844;4845;344
Chr1;4845;4846;338
Chr1;4846;4847;308
Chr1;4847;4848;343
Chr1;4848;4849;345
Chr1;4849;4850;337
Chr1;4850;4851;341
Chr1;4851;4852;343
Chr1;4852;4853;342
Chr1;4853;4854;334
Chr1;4854;4855;338
Chr1;4855;4856;316
Chr1;4856;4857;342
Chr1;4857;4858;327
Chr1;4858;4859;328
Chr1;4859;4860;341
Chr1;4860;4861;312
Chr1;4861;4862;342
Chr1;4862;4863;344
Chr1;4863;4864;333
Chr1;4864;4865;301
Chr1;4865;4866;340
Chr1;4866;4867;345
Chr1;4867;4868;343
Chr1;4868;4869;336
Chr1;4869;4870;332
Chr1;4870;4871;311
Chr1;4871;4872;336
Chr1;4872;4874;345
Chr1;4874;4875;340
Chr1;4875;4876;320
Chr1;4876;4877;342
Chr1;4877;4878;344
Chr1;4878;4879;337
Chr1;4879;4880;340
Chr1;4880;4881;337
Chr1;4881;4882;336
Chr1;4882;4883;320
Chr1;4883;4884;344
Chr1;4884;4885;333
Chr1;4885;4886;338
Chr1;4886;4887;335
Chr1;4887;4888;328
Chr1;4888;4889;337
Chr1;4889;4890;336
Chr1;4890;4891;333
Chr1;4891;4892;339
Chr1;4892;4893;341
Chr1;4893;4894;308
Chr1;4894;4895;340
Chr1;4895;4896;345
Chr1;4896;4897;341
Chr1;4897;4898;335
Chr1;4898;4899;325
Chr1;4899;4900;346
Chr1;4900;4901;342
Chr1;4901;4902;341
Chr1;4902;4903;335
Chr1;4903;4904;341
Chr1;4904;4905;335
Chr1;4905;4906;334
Chr1;4906;4907;342
Chr1;4907;4908;326
Chr1;4908;4909;345
Chr1;4909;4910;344
Chr1;4910;4911;313
Chr1;4911;4913;345
Chr1;4913;4914;338
Chr1;4914;4915;334
Chr1;4915;4916;337
Chr1;4916;4917;338
Chr1;4917;4918;334
Chr1;4918;4919;320
Chr1;4919;4920;345
Chr1;4920;4922;344
Chr1;4922;4924;336
Chr1;4924;4925;340
Chr1;4925;4926;342
Chr1;4926;4927;313
Chr1;4927;4929;345
Chr1;4929;4930;334
Chr1;4930;4931;322
Chr1;4931;4933;345
Chr1;4933;4934;336
Chr1;4934;4935;335
Chr1;4935;4936;322
Chr1;4936;4937;342
Chr1;4937;4938;320
Chr1;4938;4939;326
Chr1;4939;4940;328
Chr1;4940;4941;319
Chr1;4941;4942;318
Chr1;4942;4943;311
Chr1;4943;4944;328
Chr1;4944;4945;321
Chr1;4945;4946;327
Chr1;4946;4947;322
Chr1;4947;4948;329
Chr1;4948;4949;310
Chr1;4949;4950;329
Chr1;4950;4951;325
Chr1;4951;4952;299
Chr1;4952;4954;327
Chr1;4954;4955;316
Chr1;4955;4956;327
Chr1;4956;4957;320
Chr1;4957;4958;305
Chr1;4958;4959;331
Chr1;4959;4960;315
Chr1;4960;4961;330
Chr1;4961;4962;319
Chr1;4962;4963;304
Chr1;4963;4965;332
Chr1;4965;4966;327
Chr1;4966;4967;319
Chr1;4967;4969;324
Chr1;4969;4970;318
Chr1;4970;4971;331
Chr1;4971;4972;315
Chr1;4972;4973;331
Chr1;4973;4974;328
Chr1;4974;4975;298
Chr1;4975;4976;331
Chr1;4976;4977;328
Chr1;4977;4978;321
Chr1;4978;4979;328
Chr1;4979;4980;286
Chr1;4980;4981;325
Chr1;4981;4982;332
Chr1;4982;4983;330
Chr1;4983;4984;332
Chr1;4984;4985;331
Chr1;4985;4986;322
Chr1;4986;4987;326
Chr1;4987;4988;308
Chr1;4988;4989;330
Chr1;4989;4990;329
Chr1;4990;4991;317
Chr1;4991;4992;330
Chr1;4992;4993;325
Chr1;4993;4994;295
Chr1;4994;4995;327
Chr1;4995;4996;330
Chr1;4996;4997;319
Chr1;4997;4998;320
Chr1;4998;4999;325
Chr1;4999;5000;324
Chr1;5000;5001;328
Chr1;5001;5002;320
Chr1;5002;5003;316
Chr1;5003;5004;331
Chr1;5004;5005;324
Chr1;5005;5006;306
Chr1;5006;5007;328
Chr1;5007;5010;326
Chr1;5010;5011;322
Chr1;5011;5012;324
Chr1;5012;5013;325
Chr1;5013;5014;308
Chr1;5014;5016;324
Chr1;5016;5017;309
Chr1;5017;5018;331
Chr1;5018;5019;330
Chr1;5019;5020;320
Chr1;5020;5021;325
Chr1;5021;5022;303
Chr1;5022;5024;328
Chr1;5024;5026;321
Chr1;5026;5027;322
Chr1;5027;5028;313
Chr1;5028;5029;316
Chr1;5029;5030;326
Chr1;5030;5031;325
Chr1;5031;5032;328
Chr1;5032;5033;327
Chr1;5033;5034;322
Chr1;5034;5035;325
Chr1;5035;5036;312
Chr1;5036;5037;329
Chr1;5037;5038;322
Chr1;5038;5039;327
Chr1;5039;5040;324
Chr1;5040;5041;291
Chr1;5041;5042;330
Chr1;5042;5043;326
Chr1;5043;5044;322
Chr1;5044;5045;323
Chr1;5045;5046;321
Chr1;5046;5047;325
Chr1;5047;5048;322
Chr1;5048;5049;316
Chr1;5049;5050;341
Chr1;5050;5051;338
Chr1;5051;5052;332
Chr1;5052;5053;342
Chr1;5053;5054;335
Chr1;5054;5055;334
Chr1;5055;5056;331
Chr1;5056;5057;332
Chr1;5057;5058;343
Chr1;5058;5059;330
Chr1;5059;5060;340
Chr1;5060;5061;321
Chr1;5061;5062;343
Chr1;5062;5063;334
Chr1;5063;5064;329
Chr1;5064;5065;335
Chr1;5065;5066;319
Chr1;5066;5067;341
Chr1;5067;5068;339
Chr1;5068;5070;334
Chr1;5070;5071;342
Chr1;5071;5072;339
Chr1;5072;5073;336
Chr1;5073;5074;343
Chr1;5074;5075;323
Chr1;5075;5076;342
Chr1;5076;5077;333
Chr1;5077;5078;335
Chr1;5078;5079;338
Chr1;5079;5080;320
Chr1;5080;5081;340
Chr1;5081;5082;328
Chr1;5082;5083;336
Chr1;5083;5084;315
Chr1;5084;5085;338
Chr1;5085;5086;332
Chr1;5086;5087;314
Chr1;5087;5088;339
Chr1;5088;5089;329
Chr1;5089;5090;317
Chr1;5090;5091;335
Chr1;5091;5092;328
Chr1;5092;5093;329
Chr1;5093;5094;333
Chr1;5094;5095;327
Chr1;5095;5096;336
Chr1;5096;5097;321
Chr1;5097;5098;316
Chr1;5098;5099;295
Chr1;5099;5100;332
Chr1;5100;5101;335
Chr1;5101;5102;330
Chr1;5102;5103;318
Chr1;5103;5104;337
Chr1;5104;5105;332
Chr1;5105;5106;309
Chr1;5106;5107;333
Chr1;5107;5108;326
Chr1;5108;5110;327
Chr1;5110;5111;331
Chr1;5111;5112;329
Chr1;5112;5113;326
Chr1;5113;5114;330
Chr1;5114;5115;323
Chr1;5115;5116;329
Chr1;5116;5117;327
Chr1;5117;5118;317
Chr1;5118;5119;329
Chr1;5119;5120;323
Chr1;5120;5121;327
Chr1;5121;5122;305
Chr1;5122;5123;326
Chr1;5123;5124;276
Chr1;5124;5125;327
Chr1;5125;5126;336
Chr1;5126;5127;335
Chr1;5127;5128;331
Chr1;5128;5129;308
Chr1;5129;5130;333
Chr1;5130;5131;332
Chr1;5131;5132;322
Chr1;5132;5133;333
Chr1;5133;5134;328
Chr1;5134;5135;330
Chr1;5135;5136;325
Chr1;5136;5137;324
Chr1;5137;5138;323
Chr1;5138;5139;329
Chr1;5139;5140;319
Chr1;5140;5141;327
Chr1;5141;5142;322
Chr1;5142;5143;325
Chr1;5143;5145;328
Chr1;5145;5146;327
Chr1;5146;5147;281
Chr1;5147;5148;320
Chr1;5148;5149;331
Chr1;5149;5150;332
Chr1;5150;5151;334
Chr1;5151;5152;333
Chr1;5152;5153;331
Chr1;5153;5154;326
Chr1;5154;5155;325
Chr1;5155;5156;327
Chr1;5156;5157;323
